Epoch,Train Loss,Train Accuracy,Test Loss,Test Accuracy
84,0.006806187129215054,99.592,1.4148810756206514,66.86
85,0.0053999245647922195,99.688,1.3893587028980254,67.33
86,0.005071730412485654,99.696,1.4066996347904206,67.06
87,0.004209457180889138,99.742,1.375396255850792,67.69
88,0.0037485559308982415,99.798,1.375285986661911,67.59
89,0.0031302769839897026,99.842,1.373719144463539,67.65
90,0.003414750788741938,99.868,1.3849464023113252,67.52
91,0.0029319437873333008,99.878,1.3589817047119142,67.99
92,0.002728575254645189,99.908,1.3525441569089889,67.86
93,0.002481416826519896,99.924,1.3576197385787965,68.02
94,0.002765423659940281,99.898,1.3408268940448762,68.13
95,0.0024851278099410064,99.91,1.3469217187166214,68.11
96,0.0023208677535281157,99.924,1.3353331410884857,68.15
97,0.0022111560451462293,99.92,1.3286342698335647,68.38
98,0.0023014984400871463,99.926,1.325460985302925,68.56
99,0.002265676885814694,99.926,1.3226823842525481,68.65
100,0.0021644532871063406,99.95,1.3105593818426131,68.85
